"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
"MIR181A1HG",6.64394011687869e-215,-0.9009868061664,0.039,0.125,4.22295477768927e-210,"Adrenal","MIR181A1HG","Down","MIR181A1HG"
"CST3",1.11974909414315e-214,-0.791861654360539,0.024,0.101,7.11723721728325e-210,"Adrenal","CST3","Down","CST3"
"PXDN",4.63162243914095e-214,-0.579471328589529,0.103,0.218,2.94390553854238e-209,"Adrenal","PXDN","Down","PXDN"
"MACF1",1.19337000985392e-211,-0.468097744964797,0.277,0.43,7.5851791196325e-207,"Adrenal","MACF1","No",NA
"SLC3A2",4.15253185193815e-211,-0.746004802955526,0.035,0.118,2.6393907704104e-206,"Adrenal","SLC3A2","Down","SLC3A2"
"RPL37",8.07553689512333e-211,-0.559056265229346,0.112,0.23,5.13289200590934e-206,"Adrenal","RPL37","Down","RPL37"
"KIAA1217",1.87546820028066e-209,0.558493564059845,0.373,0.263,1.19206634278039e-204,"Adrenal","KIAA1217","Up","KIAA1217"
"FAM129B",8.25570768849727e-209,-0.729435874690403,0.032,0.114,5.24741036388575e-204,"Adrenal","FAM129B","Down","FAM129B"
"SLFN5",2.61997424874989e-208,-0.711563292094503,0.03,0.11,1.66528183224792e-203,"Adrenal","SLFN5","Down","SLFN5"
"FGD4",4.92303947066362e-208,-0.796088908396259,0.05,0.14,3.1291331179485e-203,"Adrenal","FGD4","Down","FGD4"
"RPL23",1.80587054252424e-207,-0.565028830267042,0.105,0.219,1.14782937553383e-202,"Adrenal","RPL23","Down","RPL23"
"HIF3A",1.13524721507041e-206,0.939366788711172,0.185,0.105,7.21574482370902e-202,"Adrenal","HIF3A","Up","HIF3A"
"RPS28",1.36649695970577e-206,-0.550470082225456,0.087,0.194,8.68559132558586e-202,"Adrenal","RPS28","Down","RPS28"
"RPL13A",3.05415903581711e-206,-0.55268530548616,0.111,0.227,1.94125402475571e-201,"Adrenal","RPL13A","Down","RPL13A"
"RPL3",5.28596894161695e-206,-0.616568237721693,0.061,0.157,3.35981471898115e-201,"Adrenal","RPL3","Down","RPL3"
"RAI14",1.24780423745328e-204,-0.686490992017755,0.06,0.154,7.93116851367679e-200,"Adrenal","RAI14","Down","RAI14"
"SEPT11",1.47369523705494e-202,-0.595025757519704,0.066,0.164,9.3669542962449e-198,"Adrenal","SEPT11","Down","SEPT11"
"RHOJ",2.92870413050343e-202,-0.52321486374053,0.095,0.204,1.86151363238929e-197,"Adrenal","RHOJ","Down","RHOJ"
"RDX",5.9557993047255e-202,1.00171751245826,0.255,0.169,3.78556559607657e-197,"Adrenal","RDX","Up","RDX"
"AFAP1L1",1.46279072767877e-201,-0.55295928980836,0.107,0.218,9.29764414419905e-197,"Adrenal","AFAP1L1","Down","AFAP1L1"
"TUSC3",1.56154005153089e-201,-0.694766360242607,0.035,0.116,9.92530472153551e-197,"Adrenal","TUSC3","Down","TUSC3"
"ACTB",1.74681901134986e-200,-0.393303940444137,0.193,0.329,1.11029563180409e-195,"Adrenal","ACTB","No",NA
"SORBS2",2.8963614127789e-199,-0.763951144473196,0.028,0.105,1.8409562775764e-194,"Adrenal","SORBS2","Down","SORBS2"
"MDFIC",7.24821368056949e-199,-0.787475051710154,0.045,0.129,4.60703709750677e-194,"Adrenal","MDFIC","Down","MDFIC"
"RPL12",1.11065913364791e-195,-0.560977014227283,0.089,0.193,7.05946051937948e-191,"Adrenal","RPL12","Down","RPL12"
"NID1",1.49973937660609e-195,0.964704768821143,0.299,0.215,9.53249345164598e-191,"Adrenal","NID1","Up","NID1"
"RPL31",5.31701339573473e-195,-0.512965188039237,0.14,0.261,3.37954688446295e-190,"Adrenal","RPL31","Down","RPL31"
"SNED1",6.87671629816387e-195,1.02912661764512,0.123,0.059,4.37090964627594e-190,"Adrenal","SNED1","Up","SNED1"
"RPL32",1.04658602024845e-194,-0.513050333963503,0.13,0.248,6.65220540330118e-190,"Adrenal","RPL32","Down","RPL32"
"RPL37A",2.03166296310237e-194,-0.455177335863247,0.207,0.344,1.29134529597749e-189,"Adrenal","RPL37A","No",NA
"RPL18",2.09960127172821e-194,-0.471546862260471,0.13,0.248,1.33452756432317e-189,"Adrenal","RPL18","No",NA
"RASSF8",2.46208649245905e-193,-0.72100986085103,0.029,0.104,1.5649267954719e-188,"Adrenal","RASSF8","Down","RASSF8"
"SEMA6A",5.43517630488185e-193,0.888807504512842,0.298,0.213,3.45465241114595e-188,"Adrenal","SEMA6A","Up","SEMA6A"
"PABPC1",1.22676394651905e-191,-0.464844292454106,0.145,0.267,7.79743432046974e-187,"Adrenal","PABPC1","No",NA
"DLGAP1",1.29685567929303e-190,-0.762888791798566,0.046,0.129,8.24294438315444e-186,"Adrenal","DLGAP1","Down","DLGAP1"
"RPLP0",2.44189822086675e-189,-0.537624182948363,0.114,0.223,1.55209492816511e-184,"Adrenal","RPLP0","Down","RPLP0"
"FSCN1",3.23277041818096e-184,-0.484242736931482,0.103,0.209,2.0547812055e-179,"Adrenal","FSCN1","No",NA
"MYH10",5.12645106096914e-184,-0.510603724387651,0.079,0.176,3.25842355886259e-179,"Adrenal","MYH10","Down","MYH10"
"HEG1",6.14956142345451e-184,-0.486351375098107,0.11,0.217,3.90872273636192e-179,"Adrenal","HEG1","No",NA
"DLGAP4",1.34154716028698e-183,-0.553007522907024,0.056,0.143,8.52700790550006e-179,"Adrenal","DLGAP4","Down","DLGAP4"
"GSN",3.12373842626063e-183,1.1187053410874,0.163,0.093,1.98547938111552e-178,"Adrenal","GSN","Up","GSN"
"DIP2C",1.3232231974049e-182,-0.688083036908238,0.029,0.1,8.41053896502528e-178,"Adrenal","DIP2C","Down","DIP2C"
"RPL15",2.61733195197293e-182,-0.452790167273267,0.17,0.293,1.66360236199351e-177,"Adrenal","RPL15","No",NA
"PALD1",3.8278511829442e-182,-0.581593882085015,0.056,0.142,2.43302049039116e-177,"Adrenal","PALD1","Down","PALD1"
"MID1",1.03737858869199e-181,0.94716393606312,0.141,0.074,6.59368204758514e-177,"Adrenal","MID1","Up","MID1"
"ATRX",5.45934922636343e-181,-0.480111423549427,0.122,0.233,3.47001696176886e-176,"Adrenal","ATRX","No",NA
"MAGI1-IT1",1.61964237728459e-180,-0.829571913960993,0.045,0.123,1.02946089142586e-175,"Adrenal","MAGI1-IT1","Down","MAGI1-IT1"
"CPD",1.69902132357256e-180,-0.577122916460704,0.036,0.112,1.07991494347595e-175,"Adrenal","CPD","Down","CPD"
"HSP90AB1",1.76349213462437e-180,-0.455711573418194,0.108,0.214,1.1208932356886e-175,"Adrenal","HSP90AB1","No",NA
"PLEC",8.12104483595473e-179,-0.586487726336242,0.048,0.129,5.16181730818119e-174,"Adrenal","PLEC","Down","PLEC"
"STAB1",1.54393510483265e-178,1.06144104102737,0.129,0.066,9.8134059198268e-174,"Adrenal","STAB1","Up","STAB1"
"NAP1L1",7.76225122386631e-178,-0.535077826592973,0.063,0.15,4.93376450040167e-173,"Adrenal","NAP1L1","Down","NAP1L1"
"EML4",9.19738937941996e-178,-0.630378186861915,0.045,0.125,5.84595266345312e-173,"Adrenal","EML4","Down","EML4"
"FOS",1.13200694771188e-177,-0.757844140859311,0.054,0.136,7.1951493603515e-173,"Adrenal","FOS","Down","FOS"
"RPL34",5.77566517614674e-177,-0.498649752470691,0.097,0.198,3.67107054261063e-172,"Adrenal","RPL34","No",NA
"EFCAB14",5.68467910643055e-176,-0.59031735888904,0.045,0.125,3.61323888683832e-171,"Adrenal","EFCAB14","Down","EFCAB14"
"RPS20",1.04355078040549e-174,-0.497945491974658,0.098,0.198,6.63291311533532e-170,"Adrenal","RPS20","No",NA
"RPL8",3.53008260540319e-174,-0.442802567487718,0.126,0.235,2.24375580482032e-169,"Adrenal","RPL8","No",NA
"FAM107B",1.1651905823383e-172,-0.6726971720315,0.034,0.106,7.40606786040046e-168,"Adrenal","FAM107B","Down","FAM107B"
"DLG2",4.15069466824256e-172,-0.692501586116896,0.044,0.12,2.63822303808166e-167,"Adrenal","DLG2","Down","DLG2"
"ACTG1",1.21993978440309e-171,-0.330048339595181,0.239,0.377,7.7540592636445e-167,"Adrenal","ACTG1","No",NA
"KLF12",3.98657204812141e-171,-0.502415200326986,0.077,0.169,2.53390505950645e-166,"Adrenal","KLF12","Down","KLF12"
"KIF26B",4.34882399269697e-171,0.935024812792707,0.162,0.093,2.76415601799812e-166,"Adrenal","KIF26B","Up","KIF26B"
"KMT2E",2.12296879323527e-170,-0.482133895562885,0.083,0.176,1.34938019466827e-165,"Adrenal","KMT2E","No",NA
"KLF2",7.86414427350773e-170,-0.590612125603266,0.05,0.129,4.99852874168425e-165,"Adrenal","KLF2","Down","KLF2"
"PKP4",3.46678192831592e-169,-0.508682708955801,0.16,0.274,2.20352126145688e-164,"Adrenal","PKP4","Down","PKP4"
"CHD4",1.99833252340327e-168,-0.581826654465669,0.04,0.115,1.27016013520035e-163,"Adrenal","CHD4","Down","CHD4"
"AHNAK",2.37659592907198e-168,-0.532580080866557,0.063,0.148,1.51058813847744e-163,"Adrenal","AHNAK","Down","AHNAK"
"LIMS1",3.05380630232076e-168,-0.502232362990881,0.084,0.177,1.9410298238181e-163,"Adrenal","LIMS1","Down","LIMS1"
"RASAL2",8.17227929381288e-168,0.694510642131163,0.364,0.284,5.19438244194041e-163,"Adrenal","RASAL2","Up","RASAL2"
"STAT3",1.05798361457758e-167,-0.467422898833052,0.078,0.168,6.72464965261657e-163,"Adrenal","STAT3","No",NA
"PRKD1",7.43256445249087e-167,0.971051042018606,0.141,0.077,4.72421229164772e-162,"Adrenal","PRKD1","Up","PRKD1"
"GMDS",8.20602322976215e-167,-0.551139456423524,0.063,0.147,5.21583042506912e-162,"Adrenal","GMDS","Down","GMDS"
"HBG2",1.48952161762625e-166,-1.23489755445026,0.132,0.226,9.46754835379421e-162,"Adrenal","HBG2","Down","HBG2"
"DIAPH2",1.59548954302678e-166,-0.64454408050413,0.06,0.142,1.01410910844325e-161,"Adrenal","DIAPH2","Down","DIAPH2"
"CSNK1E",1.25667318989698e-164,-0.540537601036756,0.045,0.12,7.98754046230417e-160,"Adrenal","CSNK1E","Down","CSNK1E"
"SOX7",8.58983658816613e-164,-0.719039719231816,0.04,0.112,5.45978603380427e-159,"Adrenal","SOX7","Down","SOX7"
"LPHN2",2.2285588092213e-163,0.661629087000621,0.375,0.297,1.41649426472915e-158,"Adrenal","LPHN2","Up","LPHN2"
"SGK1",2.92102045945612e-163,1.14967960319591,0.132,0.071,1.8566298142349e-158,"Adrenal","SGK1","Up","SGK1"
"TJP1",4.03293809723809e-163,-0.394403725840971,0.168,0.286,2.5633757839855e-158,"Adrenal","TJP1","No",NA
"RPLP2",5.77617475036863e-163,-0.425670343081911,0.179,0.299,3.67139443308181e-158,"Adrenal","RPLP2","No",NA
"TCF4",7.15888898160633e-163,-0.39872932678356,0.405,0.54,4.5502614255988e-158,"Adrenal","TCF4","No",NA
"IGFBP4",3.86219936153309e-162,0.713880523195366,0.415,0.344,2.45485253618405e-157,"Adrenal","IGFBP4","Up","IGFBP4"
"ZKSCAN1",7.40772847454708e-161,-0.504753523620338,0.056,0.135,4.70842629570687e-156,"Adrenal","ZKSCAN1","Down","ZKSCAN1"
"PRKCA",6.52771201384884e-160,0.887238818594051,0.115,0.058,4.14907903312246e-155,"Adrenal","PRKCA","Up","PRKCA"
"PPDPF",2.27822982578658e-159,-0.635755653492447,0.038,0.107,1.44806565956821e-154,"Adrenal","PPDPF","Down","PPDPF"
"RPL9",2.89857384366826e-159,-0.486179577554852,0.084,0.174,1.84236252077398e-154,"Adrenal","RPL9","No",NA
"RPS5",4.41328092953354e-159,-0.447984006902082,0.089,0.181,2.80512549162082e-154,"Adrenal","RPS5","No",NA
"ECSCR",8.50482397969668e-158,-0.465942000580479,0.061,0.142,5.40575116973501e-153,"Adrenal","ECSCR","No",NA
"DYNC1LI2",1.12767265514173e-156,-0.561420448129932,0.035,0.104,7.16760016334637e-152,"Adrenal","DYNC1LI2","Down","DYNC1LI2"
"RPS12",4.40445590957709e-156,-0.417071272987575,0.138,0.243,2.79951622068629e-151,"Adrenal","RPS12","No",NA
"MARCKSL1",7.15883334674253e-156,-0.348497149930254,0.103,0.2,4.55022606352302e-151,"Adrenal","MARCKSL1","No",NA
"RAMP2",9.77755416153805e-156,-0.325783952995965,0.177,0.297,6.2147112006152e-151,"Adrenal","RAMP2","No",NA
"CUX1",6.04296463274495e-155,-0.36748536678176,0.129,0.234,3.84096875021902e-150,"Adrenal","CUX1","No",NA
"TRERF1",7.06897193460265e-155,-0.623334388213715,0.036,0.104,4.49310925135279e-150,"Adrenal","TRERF1","Down","TRERF1"
"NUCKS1",2.64932787841504e-154,-0.386578976075094,0.099,0.193,1.68393929279939e-149,"Adrenal","NUCKS1","No",NA
"RPL35",1.53026203077101e-153,-0.503761385605296,0.069,0.151,9.72649849378361e-149,"Adrenal","RPL35","Down","RPL35"
"RPS18",2.69851303760933e-153,-0.459856997937611,0.064,0.145,1.71520187183487e-148,"Adrenal","RPS18","No",NA
"ROCK2",6.04677311333579e-153,-0.407656080847007,0.112,0.209,3.84338945856736e-148,"Adrenal","ROCK2","No",NA
"SCARB1",3.13257413205234e-152,1.2458672350209,0.156,0.094,1.99109544407379e-147,"Adrenal","SCARB1","Up","SCARB1"
"COL18A1",4.99231960998569e-152,-0.603747543186631,0.054,0.129,3.173168267303e-147,"Adrenal","COL18A1","Down","COL18A1"
"RPS6KA3",6.18270917147183e-152,-0.475376359635934,0.052,0.126,3.92979177647921e-147,"Adrenal","RPS6KA3","No",NA
"TPR",2.80168207331751e-151,-0.470121314215288,0.057,0.134,1.78077714262134e-146,"Adrenal","TPR","No",NA
"GNB2L1",3.88922951156948e-151,-0.371752097384296,0.135,0.239,2.47203316984868e-146,"Adrenal","GNB2L1","No",NA
"MPRIP",4.20903387523542e-151,-0.421254074943622,0.078,0.164,2.67530402143839e-146,"Adrenal","MPRIP","No",NA
"NUDT3",7.06463951058719e-151,-0.452926675247758,0.05,0.123,4.49035551932433e-146,"Adrenal","NUDT3","No",NA
"RPL19",1.67722958539906e-150,-0.423589181329215,0.158,0.266,1.06606389677549e-145,"Adrenal","RPL19","No",NA
"UBE2H",2.47948266160951e-150,-0.656947872474316,0.077,0.161,1.57598397454562e-145,"Adrenal","UBE2H","Down","UBE2H"
"RPS16",4.30144324313537e-150,-0.417405130015223,0.114,0.212,2.73404033976927e-145,"Adrenal","RPS16","No",NA
"TGM2",1.79991167131306e-149,-0.747133779679866,0.065,0.142,1.14404185740329e-144,"Adrenal","TGM2","Down","TGM2"
"SET",1.85624639367505e-149,-0.453281997815898,0.052,0.126,1.1798487702838e-144,"Adrenal","SET","No",NA
"HNRNPU",3.87852122222056e-149,-0.401287691064376,0.067,0.148,2.46522687405561e-144,"Adrenal","HNRNPU","No",NA
"DYNC1H1",3.02051824429761e-148,-0.527842704241031,0.04,0.107,1.91987160125801e-143,"Adrenal","DYNC1H1","Down","DYNC1H1"
"ROBO1",6.97235246237207e-148,-0.743629342222427,0.054,0.127,4.43169694860831e-143,"Adrenal","ROBO1","Down","ROBO1"
"EBF1",1.39127926482113e-147,-0.465558773865937,0.212,0.326,8.84311013512957e-143,"Adrenal","EBF1","No",NA
"PTEN",3.3599082640808e-147,-0.49800797072206,0.065,0.143,2.1355912917324e-142,"Adrenal","PTEN","No",NA
"KTN1",3.37407515729571e-147,-0.366484422167937,0.111,0.207,2.14459591072872e-142,"Adrenal","KTN1","No",NA
"TMSB4X",1.15480845370468e-146,-0.354256033673638,0.179,0.293,7.34007801259233e-142,"Adrenal","TMSB4X","No",NA
"JUND",2.92631570550101e-145,-0.536155630285751,0.052,0.124,1.8599955255735e-140,"Adrenal","JUND","Down","JUND"
"NCL",1.41500290682802e-144,-0.484681347156566,0.039,0.106,8.99389997608955e-140,"Adrenal","NCL","No",NA
"PHLDB2",1.47283179513355e-144,-0.564839691190558,0.037,0.101,9.36146617304835e-140,"Adrenal","PHLDB2","Down","PHLDB2"
"EXOC6",8.98345628089592e-143,-0.595633740410632,0.08,0.162,5.70997464670025e-138,"Adrenal","EXOC6","Down","EXOC6"
"PCCA",7.41184334781781e-142,-0.444939632130829,0.092,0.178,4.71104175030648e-137,"Adrenal","PCCA","No",NA
"SEPN1",2.52120262413651e-141,-0.403335255543936,0.062,0.138,1.60250159992741e-136,"Adrenal","SEPN1","No",NA
"GNAI1",3.05897148943868e-141,0.883121551350967,0.107,0.055,1.94431286840212e-136,"Adrenal","GNAI1","Up","GNAI1"
"EXT1",7.57106956151934e-141,-0.471085732016371,0.114,0.205,4.81224752399731e-136,"Adrenal","EXT1","No",NA
"RPS19",1.48835782198106e-140,-0.431404073040062,0.076,0.157,9.46015115229379e-136,"Adrenal","RPS19","No",NA
"RALGAPA2",3.96980668933691e-140,-0.72688721671517,0.092,0.173,2.52324882980944e-135,"Adrenal","RALGAPA2","Down","RALGAPA2"
"AKAP13",6.91894751390631e-140,-0.372478724284297,0.146,0.248,4.39775222931399e-135,"Adrenal","AKAP13","No",NA
"H3F3B",7.08555736995898e-140,-0.307108854335742,0.114,0.209,4.50365111991963e-135,"Adrenal","H3F3B","No",NA
"RPL10A",7.42617869522313e-140,-0.40914039847724,0.071,0.149,4.72015344047077e-135,"Adrenal","RPL10A","No",NA
"CDH13",8.84265701420332e-140,0.731916509145854,0.135,0.075,5.62048122479777e-135,"Adrenal","CDH13","Up","CDH13"
"SESTD1",1.43942095354393e-139,-0.402468046312498,0.052,0.123,9.1491035228206e-135,"Adrenal","SESTD1","No",NA
"MYL6",2.76430051303086e-139,-0.324026995196308,0.193,0.309,1.75701704908754e-134,"Adrenal","MYL6","No",NA
"FMNL3",5.88185819202782e-139,-0.407928483326221,0.065,0.141,3.7385678854348e-134,"Adrenal","FMNL3","No",NA
"TRIM2",6.81238135412449e-139,0.938528993319032,0.128,0.072,4.33001771249507e-134,"Adrenal","TRIM2","Up","TRIM2"
"CCSER1",9.15539039378374e-139,1.0650708599555,0.162,0.1,5.81925768819288e-134,"Adrenal","CCSER1","Up","CCSER1"
"FBXL7",2.08236835803933e-138,-0.52816924098007,0.268,0.383,1.32357415205338e-133,"Adrenal","FBXL7","Down","FBXL7"
"HSPB1",5.01784116324458e-138,-0.488578163902863,0.089,0.173,3.18939002176989e-133,"Adrenal","HSPB1","No",NA
"KLF6",2.34549438090318e-137,-0.333886761573063,0.1,0.189,1.49081968344587e-132,"Adrenal","KLF6","No",NA
"PTPRB",2.40618531033633e-137,0.694894660964645,0.373,0.307,1.52939544510287e-132,"Adrenal","PTPRB","Up","PTPRB"
"RPS6",1.60945851188298e-136,-0.35518147791624,0.22,0.336,1.02298792473794e-131,"Adrenal","RPS6","No",NA
"HBA2",1.68981672456507e-136,-1.1482578526002,0.14,0.224,1.0740644083008e-131,"Adrenal","HBA2","Down","HBA2"
"KIF5B",1.13049856544905e-135,-0.432268830230854,0.07,0.146,7.18556193185074e-131,"Adrenal","KIF5B","No",NA
"VAV3",1.7077562139617e-135,0.760903804589671,0.189,0.121,1.08546692715619e-130,"Adrenal","VAV3","Up","VAV3"
"RPL27",1.13507478331368e-134,-0.357193973708292,0.105,0.194,7.2146488302201e-130,"Adrenal","RPL27","No",NA
"JAM3",9.67415089454391e-134,0.794084496586037,0.174,0.11,6.14898705008106e-129,"Adrenal","JAM3","Up","JAM3"
"HBA1",1.21855819261581e-133,-1.11238437362412,0.105,0.182,7.74527772808534e-129,"Adrenal","HBA1","Down","HBA1"
"EVL",3.06226534424501e-133,-0.487425869232608,0.042,0.106,1.94640647545557e-128,"Adrenal","EVL","No",NA
"RPS2",3.7343933250563e-133,-0.335381697878584,0.117,0.209,2.37361774133903e-128,"Adrenal","RPS2","No",NA
"KHSRP",3.12558876027316e-132,-0.445849478904755,0.049,0.116,1.98665547191722e-127,"Adrenal","KHSRP","No",NA
"CLIC4",5.29434248456866e-132,-0.349254630001027,0.131,0.226,3.36513702661669e-127,"Adrenal","CLIC4","No",NA
"EGLN1",4.53959323376112e-131,-0.455015861800341,0.067,0.14,2.8854108553109e-126,"Adrenal","EGLN1","No",NA
"NFIC",5.22905311910566e-131,-0.379785650008266,0.068,0.143,3.32363845303475e-126,"Adrenal","NFIC","No",NA
"LHFPL2",1.73335300985846e-130,-0.438458540783699,0.061,0.132,1.10173650659614e-125,"Adrenal","LHFPL2","No",NA
"ADAMTS9",4.3695480848175e-130,-0.492677912137147,0.118,0.206,2.77732845819085e-125,"Adrenal","ADAMTS9","No",NA
"MAGI2",4.78537828206434e-130,-0.517604463814676,0.041,0.104,3.04163428986291e-125,"Adrenal","MAGI2","Down","MAGI2"
"PODXL",6.72492215215858e-130,-0.290352561051342,0.095,0.18,4.27442776913351e-125,"Adrenal","PODXL","No",NA
"BRD4",1.21303648987672e-129,-0.3761761566297,0.07,0.145,7.71018123330541e-125,"Adrenal","BRD4","No",NA
"SLC12A2",2.55101425363709e-129,-0.481721525069724,0.057,0.126,1.62145016975427e-124,"Adrenal","SLC12A2","No",NA
"SMARCC1",6.26769716285779e-127,-0.388035857273355,0.071,0.145,3.98381099368404e-122,"Adrenal","SMARCC1","No",NA
"PRRC2B",1.48247823443688e-126,-0.314700348303422,0.107,0.194,9.42277990590422e-122,"Adrenal","PRRC2B","No",NA
"MKL2",2.51432729928783e-126,-0.438598137377634,0.056,0.124,1.59813157470034e-121,"Adrenal","MKL2","No",NA
"ITSN1",3.41099730709434e-126,-0.586051798100086,0.058,0.125,2.16806399836223e-121,"Adrenal","ITSN1","Down","ITSN1"
"SPRED1",5.06811881908201e-126,0.89963366945904,0.157,0.098,3.22134700259672e-121,"Adrenal","SPRED1","Up","SPRED1"
"CAPNS1",7.5551537105141e-126,-0.31237085079441,0.083,0.161,4.80213124993987e-121,"Adrenal","CAPNS1","No",NA
"NAV1",7.68464626500136e-126,-0.367330712712274,0.107,0.193,4.88443801249752e-121,"Adrenal","NAV1","No",NA
"RPL11",7.98124517594606e-126,-0.316421406001539,0.168,0.271,5.07295924628307e-121,"Adrenal","RPL11","No",NA
"FKBP1A",8.67635495974743e-126,-0.286520869907914,0.113,0.201,5.51477797596507e-121,"Adrenal","FKBP1A","No",NA
"MEF2C",1.24378601014054e-125,0.715722243437688,0.364,0.305,7.90562825905426e-121,"Adrenal","MEF2C","Up","MEF2C"
"CAV2",2.8298730009069e-125,-0.474538249989852,0.044,0.106,1.79869557810643e-120,"Adrenal","CAV2","No",NA
"RPL4",1.51175892240844e-124,-0.377954956031819,0.067,0.138,9.6088908867203e-120,"Adrenal","RPL4","No",NA
"SMARCA4",6.28396422651903e-124,-0.40874818897266,0.044,0.106,3.99415050201776e-119,"Adrenal","SMARCA4","No",NA
"GLTSCR2",9.69182474678436e-124,-0.458989406426545,0.043,0.104,6.16022072730361e-119,"Adrenal","GLTSCR2","No",NA
"SLC25A6",2.54659983103721e-123,-0.362583504585253,0.078,0.153,1.61864431860556e-118,"Adrenal","SLC25A6","No",NA
"B2M",4.19209866361542e-123,0.673711196576943,0.41,0.354,2.6645398315806e-118,"Adrenal","B2M","Up","B2M"
"SRPK2",5.00987130206807e-123,-0.38579397919505,0.1,0.182,3.18432429830748e-118,"Adrenal","SRPK2","No",NA
"BMPR2",3.33168509213639e-122,-0.316969875636198,0.267,0.387,2.11765236141281e-117,"Adrenal","BMPR2","No",NA
"CALU",4.0494945651858e-122,-0.40695760249432,0.081,0.156,2.57389924057774e-117,"Adrenal","CALU","No",NA
"CTNND1",6.43200685617288e-122,-0.327256946278732,0.082,0.158,4.08824787785204e-117,"Adrenal","CTNND1","No",NA
"UACA",1.69006473216289e-121,-0.289011317936476,0.179,0.282,1.07422204441005e-116,"Adrenal","UACA","No",NA
"GALNT1",1.86694347212939e-121,-0.463068316900414,0.041,0.101,1.18664794032016e-116,"Adrenal","GALNT1","No",NA
"ST5",2.61849661937743e-121,-0.477921773032744,0.051,0.114,1.66434263624249e-116,"Adrenal","ST5","No",NA
"PRRC2C",7.75644580442008e-121,-0.296790516242347,0.1,0.182,4.93007451774745e-116,"Adrenal","PRRC2C","No",NA
"MYO1E",9.28269623654612e-121,-0.50940996748053,0.075,0.147,5.90017455491108e-116,"Adrenal","MYO1E","Down","MYO1E"
"BPTF",1.81490921665371e-120,-0.29002023523467,0.149,0.245,1.15357444719726e-115,"Adrenal","BPTF","No",NA
"RPS27",2.01485833872699e-120,-0.412456777428805,0.058,0.124,1.28066410867826e-115,"Adrenal","RPS27","No",NA
"MAP3K11",1.62259246912404e-119,-0.432038591618073,0.041,0.101,1.03133599929993e-114,"Adrenal","MAP3K11","No",NA
"CFLAR",1.62745401082972e-119,-0.313949617896176,0.111,0.196,1.03442604382348e-114,"Adrenal","CFLAR","No",NA
"NPR1",3.43887894605513e-119,0.851255441814244,0.102,0.055,2.1857858469021e-114,"Adrenal","NPR1","Up","NPR1"
"CTNNB1",5.12786947071978e-119,-0.299851481054166,0.133,0.225,3.2593251142842e-114,"Adrenal","CTNNB1","No",NA
"CALCRL",5.3204616935959e-119,0.445873266791597,0.418,0.346,3.38173865706649e-114,"Adrenal","CALCRL","No",NA
"KHDRBS1",5.38252464871268e-119,-0.33179839810667,0.096,0.176,3.42118649196827e-114,"Adrenal","KHDRBS1","No",NA
"ST3GAL1",5.77597859388321e-119,-0.371366553193288,0.057,0.122,3.67126975405811e-114,"Adrenal","ST3GAL1","No",NA
"UTRN",1.39354184479972e-118,-0.301186912613192,0.268,0.387,8.85749131973148e-114,"Adrenal","UTRN","No",NA
"FLRT2",3.22663889185592e-118,-0.479929126165668,0.095,0.173,2.05088394605254e-113,"Adrenal","FLRT2","No",NA
"ESYT2",3.95075236681904e-117,-0.324036158707143,0.068,0.137,2.51113771187385e-112,"Adrenal","ESYT2","No",NA
"TIMP1",4.91938555679767e-117,-0.511255564150942,0.054,0.117,3.12681065375617e-112,"Adrenal","TIMP1","Down","TIMP1"
"YWHAE",5.42538789991107e-116,-0.206240205649485,0.153,0.251,3.44843080306247e-111,"Adrenal","YWHAE","No",NA
"IRF2BP2",8.06865640386392e-116,-0.334731551069953,0.048,0.11,5.12851869685994e-111,"Adrenal","IRF2BP2","No",NA
"GOLGB1",8.28261843969433e-115,-0.354554773911936,0.046,0.106,5.26451510645411e-110,"Adrenal","GOLGB1","No",NA
"PLS3",1.41204118264075e-114,-0.397285036382655,0.055,0.118,8.97507496098284e-110,"Adrenal","PLS3","No",NA
"PTPN14",1.93945217339414e-114,-0.406906808700067,0.061,0.126,1.23273519593105e-109,"Adrenal","PTPN14","No",NA
"ECE1",9.84395029489297e-114,-0.277771464234527,0.126,0.212,6.25691324693692e-109,"Adrenal","ECE1","No",NA
"RHOA",1.09942559287008e-113,-0.234843985452856,0.153,0.248,6.9880590108415e-109,"Adrenal","RHOA","No",NA
"AES",3.0214300888072e-113,-0.310923455196754,0.074,0.144,1.92045117874675e-108,"Adrenal","AES","No",NA
"CCNI",4.26834801929581e-113,-0.247819698337886,0.109,0.192,2.71300468454461e-108,"Adrenal","CCNI","No",NA
"CSDE1",1.82291433432402e-112,-0.2836846598786,0.088,0.163,1.15866258003969e-107,"Adrenal","CSDE1","No",NA
